date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2023-06-24,GB,Lingfield,5:50,Helen Keaney 70th Birthday Handicap,Flat,Class 5,,0-75,3yo+,,1m2f,10f,2012,Good To Firm,6,3,2,1,.5,.5,Moonlit Cloud (GB),5,M,136,,2:7.13,127.13,3.12,Jefferson Smith,Dean Ivory,1817.44,69,75,Sea The Moon (GER),Apple Blossom (IRE),Danehill Dancer,Mrs L A Ivory,Prominent - ridden when went second and went clear with winner over 1f out - kept on(op 2/1 tchd 9/4)
2023-06-24,GB,Lingfield,5:50,Helen Keaney 70th Birthday Handicap,Flat,Class 5,,0-75,3yo+,,1m2f,10f,2012,Good To Firm,6,5,3,6,2.25,1.75,Kodiman (IRE),3,G,126,,2:7.48,127.48,4.20,Jack Mitchell,Roger Varian,907.98,71,74,Kodi Bear (IRE),Manaahil GB,Dubawi,Varian Racing Viii,Prominent - lost position and dropped to rear 5f out - ridden and went third over 1f out - hung left but kept on inside final furlong (jockey said gelding hung left-handed)(op 5/2)
2023-06-24,GB,Lingfield,5:50,Helen Keaney 70th Birthday Handicap,Flat,Class 5,,0-75,3yo+,,1m2f,10f,2012,Good To Firm,6,2,4,5,9.75,7.5,Semser (GB),6,G,138,p,2:8.98,128.98,6.00,Tom Queally,Gary Moore,454.36,71,59,Siyouni (FR),Serres (IRE),Daylami,M Warner,Slowly into stride - took keen hold - soon recovered and in touch with leaders - pushed along over 2f out - outpaced and no chance from over 1f out - went modest fourth final strides - lost shoe (vet said gelding lost his left-fore shoe)(op 4/1)
2023-06-24,GB,Lingfield,5:50,Helen Keaney 70th Birthday Handicap,Flat,Class 5,,0-75,3yo+,,1m2f,10f,2012,Good To Firm,6,1,5,3,10,0.3,Bright Start (USA),6,G,144,v,2:9.03,129.03,5.50,Kieran ONeill,Saeed bin Suroor,226.44,77,64,Medaglia dOro (USA),Blue Petrel (USA),Distorted Humor,Godolphin,Took keen hold - led - ridden and headed 2f out - soon lost two places and outpaced - weakened and lost fourth final strides (jockey said gelding ran too free)(op 8/1)
2023-06-24,GB,Lingfield,5:50,Helen Keaney 70th Birthday Handicap,Flat,Class 5,,0-75,3yo+,,1m2f,10f,2012,Good To Firm,6,6,6,4,12,2,Outrace (IRE),3,C,118,,2:9.43,129.43,13.00,Tyrese Cameron,Richard Hannon,,70,53,Camacho (GB),Trace Of Scent (IRE),Acclamation,Richard Hannon,Dwelt start - took keen hold - in rear - pushed along and hung left over 2f out - weakened final furlong(op 10/1 tchd 14/1)
2023-06-24,GB,Lingfield,7:20,Genco Construction Services Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Flat,Class 5,,,2yo,,7f,7f,1408,Good To Firm,7,3,1,4,0,0,Quickfire (GB),2,C,128,,1:23.68,83.68,7.00,Connor Planas,Ed Walker,3564,–,70,Land Force (IRE),Byrony (IRE),Byron,Laurence Bellman,Pressed leaders - jumped path over 5f out - pushed along and led over 1f out - went clear and sustained duel with runner-up from 1f out - headed final 110yds - kept on and led again towards finish(op 5/1 tchd 13/2)
2023-06-24,GB,Lingfield,7:20,Genco Construction Services Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Flat,Class 5,,,2yo,,7f,7f,1408,Good To Firm,7,4,2,1,0.2,0.2,Vaha (GB),2,G,133,,1:23.72,83.72,4.50,Rossa Ryan,Ralph Beckett,1673.10,–,69,Time Test (GB),Tebees Oasis GB,Oasis Dream,The Lucra Iv Partnership,Prominent - outpaced and pushed along halfway - headway over 1f out - ridden and sustained duel with winner from 1f out - led final 110yds - headed and no extra towards finish(op 5/1)
2023-06-24,GB,Lingfield,7:20,Genco Construction Services Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Flat,Class 5,,,2yo,,7f,7f,1408,Good To Firm,7,6,3,6,4.75,4.5,Perfect Spring (GB),2,F,126,,1:24.63,84.63,3.00,Rob Hornby,Andrew Balding,836.88,–,50,Oasis Dream (GB),Dutch Treat GB,Dutch Art,Mildmay Racing,Led but pestered - jumped path over 5f out - headed and pressed leader halfway - ridden and lost two places over 1f out - outpaced but went third inside final furlong - no match for first two(op 15/8)
2023-06-24,GB,Lingfield,7:20,Genco Construction Services Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Flat,Class 5,,,2yo,,7f,7f,1408,Good To Firm,7,5,4,3,5.25,.5,Drink Dry (IRE),2,C,131,,1:24.73,84.73,10.00,Stefano Cherchi,Marco Botti,418.44,–,54,Saxon Warrior (JPN),Foxy Loxy (IRE),Rock Of Gibraltar,Patrick Doyle,Took keen hold - in touch with leaders - pushed along and ran green over 2f out - outpaced 1f out - kept on and went modest fourth inside final 110yds (jockey said colt ran too free)(op 10/1 tchd 17/2)
2023-06-24,GB,Lingfield,7:20,Genco Construction Services Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Flat,Class 5,,,2yo,,7f,7f,1408,Good To Firm,7,7,5,2,6.5,1.25,Tenyatta (IRE),2,F,124,,1:24.98,84.98,34.00,Nicola Currie,Jamie Osborne,,–,43,Eqtidaar (IRE),Alice Girl (IRE),Oratorio,The Ten Club,Took keen hold - pressed leader - jumped path over 5f out - led halfway - pushed along and ran green when headed and lost position over 1f out - weakened and lost two places inside final furlong(op 14/1)
2023-06-24,GB,Lingfield,7:20,Genco Construction Services Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Flat,Class 5,,,2yo,,7f,7f,1408,Good To Firm,7,1,6,7,7.75,1.25,Faster Bee (GB),2,C,133,,1:25.23,85.23,7.00,Jack Mitchell,Richard Hughes,,–,49,Time Test (GB),Sweet As Honey GB,Duke Of Marmalade,Clay Fleming Gadd Hartwell Rayner,In rear - jumped path over 5f out - outpaced 3f out - soon pushed along when ran green and hung left - weakened over 1f out (jockey said colt jumped the road crossing)(op 8/1 tchd 17/2)
2023-06-24,GB,Lingfield,7:20,Genco Construction Services Restricted Maiden Stakes (For horses In Bands B C And D) (GBB Race),Flat,Class 5,,,2yo,,7f,7f,1408,Good To Firm,7,2,7,5,8.75,1,New Kings Road (IRE),2,C,133,,1:25.43,85.43,5.50,Pat Dobbs,Richard Hannon,,–,46,Sioux Nation (USA),Thistlestar (USA),Lion Heart,Chelsea Thoroughbreds   Nkr,Dwelt start - in touch with leaders - pushed along and outpaced under 2f out - weakened over 1f out(op 7/2)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,2,1,2,0,0,Spanish Mane (IRE),8,M,133,p,1:23.04,83.04,10.00,Josephine Gordon,Julia Feilden,3245.08,58,66,Havana Gold (IRE),Kiva GB,Indian Ridge,Stowstowquickquickstow Partnership,Prominent - ridden 2f out - went second and challenging inside final furlong - kept on well and led towards finish(op 17/2 tchd 8/1)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,5,2,3,0.3,0.3,San Francisco Bay (IRE),4,G,131,,1:23.10,83.10,5.00,Trevor Whelan,Henry Candy,1522.72,56,63,Muhaarar (GB),Stor Mo Chroi (IRE),Montjeu,Henry Candy,In touch with leaders - headway over 2f out - ridden and challenging over 1f out - led inside final furlong - headed and no extra towards finish(op 7/2 tchd 9/2)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,8,3,7,1.75,1.5,Essme (GB),5,M,121,,1:23.39,83.39,3.00,Kieran ONeill,Rachel Cook & John Bridger,760.74,46,49,Twilight Son (GB),Desert Kiss GB,Cape Cross,Mrs Diane Ellison,Led - ridden and faced challenge over 1f out - lost two places inside final furlong - weakened towards finish(op 15/8 tchd 7/4)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,3,4,5,2.25,.5,Addie Boo Boo (IRE),4,F,127,,1:23.49,83.49,10.00,Erika Parkinson,Michael Appleby,380.68,57,58,Adaay (IRE),Bonnie Lesley (IRE),Iffraaj,Diamond Racing Ltd,Taken down early - slowly into stride - in rear - pushed along and headway over 1f out - ridden and went fourth over 1f out - kept on (jockey said filly was slowly away)(op 11/1)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,6,5,1,4.5,2.25,Imprint (IRE),4,G,126,hp,1:23.94,83.94,8.50,Rob Hornby,Mark Rimell,189.72,51,45,Footstepsinthesand (GB),Aine (IRE),Danehill Dancer,Premier Racing Club,Steadied start - midfield - pushed along over 1f out - kept on inside final furlong - not pace to challenge(op 7/1 tchd 13/2)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,4,6,6,4.75,0.3,Lucky Mascot (IRE),4,F,131,p,1:23.99,83.99,12.00,William Carson,Brett Johnson,,56,49,Exceed And Excel (AUS),Light Spirit GB,New Approach,R Pain,Pressed leader - ridden and lost second when edged left over 1f out - weakened final 110yds(op 12/1)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,1,7,8,6.5,1.75,Repartee (IRE),6,G,135,v,1:24.34,84.34,6.50,Jefferson Smith,Lee Carter,,60,48,Invincible Spirit (IRE),Pleasantry GB,Johannesburg,Miss Victoria Baalham,In rear - ridden and hung left over 1f out - no impression(op 6/1)
2023-06-24,GB,Lingfield,8:50,Genco Mechanical And Electrical Handicap,Flat,Class 6,,0-60,4yo+,,7f,7f,1408,Good To Firm,8,7,8,4,8.25,1.75,Viewfromthestars (IRE),4,G,121,,1:24.69,84.69,23.00,Nicola Currie,Mark Usher,,46,29,Starspangledbanner (AUS),Condensed GB,Dansili,Champagne And Shambles,Took keen hold - held up in rear - ridden over 1f out - no impression(op 14/1)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,4,1,6,0,0,Dovena (GB),3,F,123,,2:28.32,148.32,5.00,Connor Planas,Amanda Perrett,3245.08,57,66,Nathaniel (IRE),Curtains GB,Dubawi,The Dovena Partnership,Midfield - pushed along and headway when switched left over 2f out - led over 1f out - went clear and ran on well final furlong - comfortably(op 7/2)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,8,2,9,2.5,2.5,Dame Sarra (GB),3,F,117,b,2:28.82,148.82,12.00,Josephine Gordon,Ed Dunlop,1522.72,46,51,Decorated Knight (GB),Queen Sarra GB,Shamardal,Austin And June Allison And Partner,Took keen hold - midfield - pushed along and hung left over 2f out - switched right and ridden 2f out - went second inside final furlong - kept on - no match for winner(op 14/1)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,9,3,4,6.25,3.75,Queen Of Steel (GB),3,F,117,,2:29.57,149.57,13.00,Jefferson Smith,Mark Usher,760.74,46,45,Nathaniel (IRE),Canyara (GER),Dansili,Imran Butt Partner,Led - headed and raced in second 8f out - ridden and challenging over 1f out - soon outpaced - lost second and weakened inside final furlong(op 14/1 tchd 18/1)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,6,4,1,11.25,5,Blue Antares (IRE),3,C,124,,2:30.57,150.57,7.50,Franny Norton,Charlie Johnston,380.68,53,44,Frankel (GB),Scarlett Rose GB,Royal Applause,Pat Fitzsimons,Soon niggled along - midfield - dropped to rear and pushed along over 6f out - no chance but switched right and stayed on final furlong - went modest fourth towards finish - never dangerous(op 5/1)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,7,5,7,12.5,1.25,Raincloud (GB),3,F,123,v,2:30.82,150.82,7.50,Kieran ONeill,Alice Haynes,189.72,52,41,Ulysses (IRE),Flood Warning GB,Pivotal,Middleham Park Racing A Haynes,Took keen hold - prominent in chasing group - ridden over 2f out - edged left and weakened final furlong - lost fourth towards finish(tchd 7/1)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,2,6,8,12.75,0.2,Ciao Adios (IRE),4,F,139,b,2:30.91,150.91,13.00,Sam Hitchcott,Richard Hannon,,54,42,The Gurkha (IRE),Couragetocontinue (IRE),Canford Cliffs,Brophy Munro Randle Rhatigan,Soon dropped to last and detached - ridden and hung left over 2f out - never on terms(op 10/1 tchd 14/1)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,1,7,5,15.75,3,Fen Tiger (IRE),5,G,135,b,2:31.47,151.47,8.00,Rose Dawes,Julia Feilden,,55,38,Vadamos (FR),Three Knots (IRE),Chineur,Mrs C T Bushnell,Pulled hard - towards rear - headway to lead and went clear from 8f out - 10 lengths ahead home turn - pushed along and much reduced lead when edged right and 2f out - headed and lost position over 1f out - weakened final furlong(op 15/2 tchd 13/2)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,5,8,3,18.25,2.5,King Harry (IRE),3,C,128,,2:31.97,151.97,3.25,Jack Mitchell,Gemma Tutty,,57,36,Harzand (IRE),Vizean (IRE),Medicean,King Harry Partnership,Took keen hold - prominent in chasing group - pushed along over 2f out - soon ridden - weakened final furlong (jockey said colt ran too free)(op 5/2)
2023-06-24,GB,Lingfield,6:50,Drakemoor Construction Handicap,Flat,Class 6,,0-55,3yo+,,1m3½f,11.5f,2334,Good To Firm,9,3,9,2,26.75,8.5,Roaring River (GB),4,G,131,tp,2:33.67,153.67,51.00,William Carson,P Charalambous & J Clutterbuck,,46,11,Muhaarar (GB),River Belle GB,Lahib,Mrs Mary Bacon,Towards rear - switched right and ridden 3f out - weakened under 2f out(op 28/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,1,1,4,0,0,Deacs Delight (GB),4,G,138,b,1:29.91,89.91,8.00,Kieran ONeill,Paul & Oliver Cole,3245.08,47,57,Tamayuz (GB),Keene Dancer GB,Danehill Dancer,R Deacon And P F I Cole,Prominent - ridden and went second over 2f out - led over 1f out - went clear inside final furlong - eased towards finish(op 9/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,2,2,10,2.5,2.5,Endless Season (IRE),4,F,138,p,1:30.41,90.41,8.50,Pat Dobbs,P Charalambous & J Clutterbuck,1522.72,48,51,War Command (USA),Kabaw (IRE),Elusive Pimpernel,J Clutterbuck,Midfield - ridden and hung left when went third over 1f out - went second final 110yds - kept on - no match for winner(op 7/1 tchd 6/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,11,3,7,4.25,1.75,Twilight Jazz (GB),3,F,125,p,1:30.76,90.76,21.00,Paddy Bradley,Michael Appleby,760.74,47,44,Twilight Son (GB),Jasmine Royale GB,Royal Applause,L J Vaessen,Raced in second - led over 5f out - ridden and headed over 1f out - outpaced and lost second final 110yds(tchd 22/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,5,4,11,6,1.75,Reel Power (GB),4,G,138,v,1:31.11,91.11,34.00,Sam Hitchcott,Murty McGrath,380.68,47,41,Highland Reel (IRE),Ensaya (IRE),Alhaarth,Gallagher Bloodstock Limited,In rear - ridden and headway over 1f out - kept on and went fourth inside final furlong - never near to challenge(op 25/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,9,5,8,8.5,2.5,Intoxicata (FR),3,F,128,,1:31.61,91.61,2.00,Rossa Ryan,Ed Dunlop,189.72,50,33,U S Navy Flag (USA),Epsom Icon GB,Sixties Icon,Paul Turner,Led - headed and raced in second over 5f out - ridden and lost second over 2f out - hung left and lost third over 1f out - weakened final furlong (jockey said filly was unbalanced)(op 11/10 tchd 6/5)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,3,6,3,13.5,5,No Such Luck (IRE),6,G,138,ht,1:32.61,92.61,4.50,Jack Mitchell,Roger Ingram,,50,22,Tamayuz (GB),Laftah (IRE),Invincible Spirit,Martyn Cruse,Taken down early - reared start - in rear - shaken up 2f out - pushed along over 1f out - no telling impression (jockey said gelding reared as the stalls opened and was slowly away)(op 10/3)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,7,7,1,13.75,0.3,Deep Spirit (GB),3,F,128,,1:32.66,92.66,29.00,William Carson,Anthony Carson,,45,19,Charm Spirit (IRE),Deep Blue Sea GB,Rip Van Winkle,Lady E Oshea,Slowly into stride - switched right soon after start - in rear - ridden 2f out - no telling impression(op 25/1 tchd 18/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,6,8,2,15.25,1.5,Royal Debut (IRE),4,G,138,p,1:32.96,92.96,13.00,Rob Hornby,Simon Hodgson,,47,17,Showcasing (GB),Mathool (IRE),Alhaarth,P C F Racing Ltd,Prominent - jumped path over 5f out - ridden and weakened over 1f out(op 9/1 tchd 17/2)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,8,9,5,19.25,4,Huckleberry (GB),3,G,128,p,1:33.76,93.76,101.00,Trevor Whelan,Charlie Wallis,,43,5,Unfortunately (IRE),Enchanted Princess GB,Royal Applause,P E Axon,Took keen hold - prominent - ridden and lost position 2f out - soon weakened (jockey said gelding ran too free)(op 50/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,10,10,9,21.5,2.25,Profitar Rules (IRE),3,G,128,tv,1:34.21,94.21,41.00,Liam Keniry,Tom Dascombe,,49,–,Profitable (IRE),Intuit (IRE),Intello,David Foy,Always behind(op 25/1)
2023-06-24,GB,Lingfield,7:50,Genco Properties Classified Stakes,Flat,Class 6,,0-50,3yo+,,7½f,7.5f,1532,Good To Firm,11,4,11,6,22.5,1,Raphel Jake (GB),5,G,138,,1:34.41,94.41,41.00,Nicola Currie,Rachel Cook & John Bridger,,49,–,Charm Spirit (IRE),Portrait GB,Peintre Celebre,J J Bridger,Took keen hold - midfield - headway and prominent 4f out - ridden 2f out - soon weakened(tchd 33/1)
2023-07-01,GB,Lingfield,7:45,Soultown Festival 2nd & 3rd September Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Good To Firm,6,1,1,2,0,0,Eeh Bah Gum (IRE),8,G,135,,0:57.35,57.35,7.50,Laura Coughlan,Ivan Furtado,5757.40,73,82,Dandy Man (IRE),Moonline Dancer (FR),Royal Academy,Nick Rhodes,Pressed leaders on outer - ridden to lead over 1f out - soon faced challenge - edged right inside final 110yds - just held on(op 7/1 tchd 15/2)
2023-07-01,GB,Lingfield,7:45,Soultown Festival 2nd & 3rd September Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Good To Firm,6,5,2,7,0.1,0.1,Dream By Day (GB),4,G,136,p,0:57.37,57.37,11.00,Joey Haynes,Kevin Philippart De Foy,2701.60,69,78,Shalaa (IRE),Illaunmore (USA),Shamardal,East 11 Limited,In touch with leaders - ridden and challenging from over 1f out - ran on(op 17/2 tchd 11/1)
2023-07-01,GB,Lingfield,7:45,Soultown Festival 2nd & 3rd September Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Good To Firm,6,6,3,1,1,1,Song Of Success (GB),3,F,130,,0:57.55,57.55,2.38,Kaiya Fraser,James Fanshawe,1349.70,73,76,Havana Gold (IRE),Rios Cliffs GB,Canford Cliffs,John E Rose,Held up in rear - ridden and ran on inside final furlong - not clear run inside final 110yds - not reach leaders(op 13/8 tchd 7/4)
2023-07-01,GB,Lingfield,7:45,Soultown Festival 2nd & 3rd September Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Good To Firm,6,3,4,4,1.5,.5,Harb (GB),4,G,138,,0:57.65,57.65,3.75,Shane Kelly,Peter Crate,675.40,71,75,Muhaarar (GB),Maid For Winning (USA),Gone West,Gallagher Bloodstock Limited,Led - ridden and headed over 1f out - no extra towards finish(op 5/2)
2023-07-01,GB,Lingfield,7:45,Soultown Festival 2nd & 3rd September Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Good To Firm,6,2,5,5,2.75,1.25,Jacks Point (GB),7,G,139,v,0:57.90,57.90,13.00,George Downing,Robert Cowell,336.60,72,71,Slade Power (IRE),Electra Star GB,Shamardal,The Downing Family,Slowly into stride - towards rear - pushed along halfway - ridden over 1f out - ran on final 110yds - never on terms(tchd 10/1 and tchd 14/1)
2023-07-01,GB,Lingfield,7:45,Soultown Festival 2nd & 3rd September Handicap,Flat,Class 5,,0-75,3yo+,,5f,5f,1003,Good To Firm,6,7,6,6,5,2.25,Lady Jane Grey (GB),3,F,126,h,0:58.35,58.35,6.50,George Rooke,Rae Guest,,64,53,Havana Grey (GB),Inagh River GB,Fasliyev,The Unusual Suspects Syndicate,Took keen hold - pressed leader - ridden and challenging over 1f out - weakened inside final furlong(tchd 5/1)
2023-07-01,GB,Lingfield,7:15,Download The At The Races App EBF Fillies Novice Stakes (GBB Race),Flat,Class 5,,,2yo,F,5f,5f,1003,Good To Firm,5,3,1,3,0,0,Dapperling (IRE),2,F,123,,0:57.43,57.43,2.88,Alec Voikhansky,Richard Hannon,3564,73,76,Dandy Man (IRE),Floating Along (IRE),Oasis Dream,Mrs Fitri Hay,In touch with leaders - went third over 3f out - went second 1f out - ridden to lead and edged left inside final 110yds - ran on(op 2/1)
